ip,type,is_cidr,sources,source_count,category,confidence,first_seen,last_seen
1.235.183.146,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.235.192.214,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.235.234.202,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.237.155.150,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,5,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.237.74.84,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.238.106.229,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|Blocklist.de (strongips)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,7,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.100,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.101,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.102,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.104,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.106,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.108,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.112,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.116,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.124,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.13,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.130,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.133,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.137,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.14,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.141,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.15,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.154,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.160,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.162,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.163,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.164,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.165,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.167,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.17,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.174,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.179,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.180,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.181,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.187,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.188,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.192,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.193,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.197,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.20,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.21,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.22,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.26,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.29,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin)|CINS Army,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.36,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.41,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.42,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.45,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.51,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.52,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.57,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.60,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.65,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.66,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.69,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.72,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.73,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.74,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.75,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.79,ipv4,False,BinaryDefense|Stamparm IPsum,2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.81,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.82,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.84,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.86,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.9,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.90,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.95,ipv4,False,BinaryDefense|CINS Army,2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.24.16.97,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.245.140.132,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.245.161.206,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.247.245.61,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.249.139.29,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.25.74.215,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.250.67.114,ipv4,False,AbuseIPDB|RTBH (Turkiye)|Stamparm IPsum,3,crowd-sourced,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.250.67.190,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.255.171.167,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.255.186.26,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.255.85.176,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.26.90.47,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.27.226.158,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.27.251.252,ipv4,False,Emerging Threats|RTBH (Turkiye)|Stamparm IPsum,3,compromised,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.28.125.8,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.28.221.193,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.28.254.54,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.29.221.52,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.30.199.218,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.30.80.145,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.128.0/18,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.207.234,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.249.143,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.249.20,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.253.30,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.254.26,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.52.242,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.53.196,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.32.57.245,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.143.217,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.189.119,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.229.12,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.230.160,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.244.118,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.254.107,ipv4,False,AbuseIPDB|RTBH (Turkiye)|Stamparm IPsum,3,crowd-sourced,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.65.133,ipv4,False,AbuseIPDB,1,crowd-sourced,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.77.238,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.34.94.221,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.36.176.131,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.36.37.95,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.38.220.207,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.38.234.10,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.38.58.82,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.38.69.49,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.39.55.220,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.39.56.45,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.4.201.129,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.40.62.100,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.43.27.59,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.46.146.194,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.48.46.89,ipv4,False,AbuseIPDB,1,crowd-sourced,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.52.184.138,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.52.214.217,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.53.19.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.53.227.203,ipv4,False,GreenSnow,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.53.252.133,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.53.82.203,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.53.99.35,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.54.6.19,ipv4,False,Blocklist.de (all)|Blocklist.de (mail),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.55.112.207,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.55.200.104,ipv4,False,Blocklist.de (all)|Blocklist.de (mail),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.55.210.246,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.55.221.70,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.55.38.118,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.55.88.195,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.58.207.214,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.61.120.155,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.62.225.125,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.62.23.217,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.62.87.45,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.64.106.48,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.64.51.152,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.7.86.74,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.71.143.145,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.71.91.53,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.80.218.75,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.82.133.130,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.103,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.109,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.120,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.125,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.148,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.174,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.38,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.54,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.55,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.57,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.60,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.83.125.8,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.85.42.195,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.86.233.5,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.87.137.65,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.9.164.197,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.9.211.178,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.92.109.147,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.92.121.6,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.92.5.158,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.92.82.192,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.95.138.99,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.95.150.49,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.95.172.30,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.95.81.207,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
1.95.91.114,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
100.100.15.38,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
100.11.243.100,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
100.12.19.142,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
100.12.236.108,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
